path_num,points,times,Energy,total_dist,Total_time,avg_path_vel
914,"-3,1,1;-2,2,1;1,3,1;2,5,1;3,-5,1;4,-4,1;5,2,1;-5,4,1","94,72,88,68,61,86,82,94",0.0,37.719727601187415,645,0.05848019783129832
915,"-5,4,1;3,5,1;-5,5,1;3,5,1;-3,-5,1;0,-4,1;0,-2,1","106,100,70,109,93,81,105",0.0,47.289563435590374,664,0.07121922204155177
916,"0,-2,1;0,0,1;2,0,1;-2,-1,1;0,1,1;0,-1,1;1,-1,1;-1,1,1;0,2,1","53,61,108,54,90,104,67,80,59",0.0,20.194173437483137,676,0.029873037629412926
917,"0,2,1;1,-4,1;2,2,1;2,-2,1;3,0,1;4,2,1;4,-2,1;4,0,1","103,94,53,55,65,112,118,55",0.0,28.637661015596017,655,0.043721619871138956
918,"4,0,1;-5,1,1;3,2,1;3,-2,1;-5,1,1;3,2,1;-5,4,1;3,5,1","99,72,55,61,72,72,115,86",0.0,58.03237337958592,632,0.09182337560061063
919,"3,5,1;-4,-5,1;1,3,1;1,-4,1;-3,-3,1;-2,2,1;1,3,1;3,-4,1","112,60,79,68,110,76,89,74",0.0,54.13600133129495,668,0.08104191816062119
920,"3,-4,1;4,3,1;-5,5,1;2,-5,1;2,3,1;-3,-4,1;0,-1,1;2,0,1","105,70,105,51,57,70,69,100",0.0,56.57820181655377,627,0.09023636653357858
921,"2,0,1;3,2,1;-5,-3,1;-2,1,1;0,-1,1;-1,0,1;-1,0,1","112,87,101,101,54,92,112",0.0,22.912689796675682,659,0.03476887677796006
922,"-1,0,1;0,0,1;-2,-2,1;0,1,1;0,3,1;2,-3,1;4,-2,1;5,0,1","91,67,83,74,119,75,107,73",0.0,21.23066967554652,689,0.030813744086424556
923,"5,0,1;-5,1,1;-3,-1,1;-1,1,1;0,-1,1;2,0,1;-3,-1,1;-1,-1,1","63,66,61,68,82,90,102,99",0.0,32.27788533920564,631,0.05115354253439879
924,"-1,-1,1;0,-1,1;-1,0,1;0,0,1;-2,-1,1;1,-1,1;1,0,1;3,-2,1","98,87,87,60,97,87,50,117",0.0,13.89292222699217,683,0.020341028150793805
925,"3,-2,1;3,0,1;-5,1,1;2,1,1;3,-2,1;-5,1,1;-2,2,1","116,95,77,117,86,68,97",0.0,35.536368089416825,656,0.05417129281923297
926,"-2,2,1;0,-2,1;0,-1,1;0,1,1;1,-2,1;-3,0,1;-1,0,1;0,-1,1;1,0,1","56,88,80,75,84,77,66,66,65",0.0,22.76340381965992,657,0.03464749439826472
927,"1,0,1;2,-1,1;-3,0,1;1,-2,1;3,0,1;3,1,1;5,-3,1;5,2,1","95,65,66,108,53,69,73,117",0.0,25.28593211071123,646,0.03914230976890283
928,"5,2,1;-5,4,1;-4,-5,1;-1,2,1;0,-2,1;-1,0,1;0,1,1;-2,-2,1","104,96,94,72,53,55,68,111",0.0,43.63330051927593,653,0.06681975577224492
929,"-2,-2,1;0,0,1;0,0,1;1,0,1;1,-2,1;3,1,1;-4,2,1","115,119,65,113,102,116,63",0.0,19.333473336821847,693,0.027898229923263847
930,"-4,2,1;2,-4,1;-3,1,1;2,1,1;4,-1,1;5,1,1;-5,3,1","102,52,73,90,77,98,110",0.0,40.29101927053517,602,0.06692860343942719
931,"-5,3,1;-4,-3,1;2,1,1;-3,3,1;0,-3,1;-2,0,1;1,0,1;-3,-1,1","99,57,74,57,77,82,111,99",0.0,41.94684261678702,656,0.0639433576475412
932,"-3,-1,1;0,0,1;-2,-1,1;0,1,1;0,2,1;0,4,1;0,5,1","76,67,111,115,111,51,86",0.0,15.38905042258274,617,0.02494173488263005
933,"0,5,1;-2,-5,1;0,-2,1;0,0,1;0,1,1;0,-2,1;-1,0,1;0,-2,1;0,1,1","67,61,77,70,75,52,77,79,106",0.0,32.27572625764914,664,0.048608021472363164
934,"0,1,1;-2,1,1;0,2,1;0,-4,1;-2,-1,1;0,0,1;-2,-1,1;1,-1,1","69,68,112,71,57,103,109,104",0.0,22.313755207963357,693,0.03219878096387209
935,"1,-1,1;1,1,1;2,-2,1;2,1,1;-2,-1,1;0,1,1;2,3,1;2,3,1","113,98,65,90,98,73,51,110",0.0,19.705481427033437,698,0.028231348749331572
936,"2,3,1;2,-5,1;2,2,1;3,3,1;4,-3,1;-5,2,1;-3,-4,1;1,-2,1","56,75,58,118,107,90,104,84",0.0,47.194848784458635,692,0.06820064853245468
937,"1,-2,1;3,0,1;3,0,1;5,-1,1;5,1,1;-5,1,1;4,-2,1;-5,0,1","80,61,96,93,66,112,115,65",0.0,38.006940517543796,688,0.0552426461010811
938,"-5,0,1;2,0,1;-3,2,1;-1,2,1;0,3,1;2,3,1;3,4,1;3,5,1;3,-5,1","77,64,78,57,83,50,82,70,81",0.0,35.2135919318807,642,0.0548498316695961
939,"3,-5,1;3,-2,1;5,1,1;-5,1,1;-2,-1,1;0,0,1;-1,0,1;-1,2,1;0,-4,1","53,55,88,68,113,63,60,57,69",0.0,37.360884953571286,626,0.05968192484596052
940,"0,-4,1;1,-3,1;2,-1,1;-3,0,1;-2,1,1;0,3,1;-1,-4,1;0,1,1","77,64,87,73,60,70,104,119",0.0,29.162029066043218,654,0.04459025851076945
941,"0,1,1;0,-1,1;0,0,1;1,0,1;2,1,1;2,1,1;3,-1,1;3,-1,1","81,53,91,50,117,108,92,95",0.0,8.650281539872886,687,0.012591385065317155
942,"3,-1,1;5,0,1;-5,-1,1;2,0,1;3,1,1;3,1,1;3,1,1","90,57,64,93,110,85,93",0.0,23.933502633027633,592,0.04042821390714127
943,"3,1,1;3,-1,1;5,0,1;5,2,1;-5,-4,1;4,-1,1;4,0,1;5,1,1","96,70,56,54,109,107,96,111",0.0,32.961295970237,699,0.047154929857277546
944,"5,1,1;5,-3,1;-5,0,1;-3,-1,1;0,0,1;0,-2,1;0,0,1;0,0,1","57,110,95,82,56,71,110,94",0.0,28.937671660171503,675,0.04287062468173556
945,"0,0,1;2,-2,1;2,0,1;-3,2,1;2,-2,1;3,0,1;3,-2,1;3,1,1","95,64,96,80,62,97,86,59",0.0,23.85278414681333,639,0.03732830069923839
946,"3,1,1;-5,2,1;2,2,1;-3,3,1;2,5,1;-2,5,1;0,5,1","57,116,91,79,108,72,106",0.0,34.708719729194215,629,0.05518079448202578
947,"0,5,1;1,-5,1;2,4,1;-4,-4,1;2,-1,1;-4,0,1;-2,0,1","93,72,110,83,114,101,117",0.0,48.89622722205589,690,0.0708640974232694
948,"-2,0,1;0,-2,1;0,1,1;-1,-1,1;0,1,1;-1,-1,1;-1,0,1;1,0,1;1,1,1","50,110,52,70,74,82,54,86,58",0.0,18.536631057245557,636,0.029145646316423832
949,"1,1,1;-1,-2,1;0,1,1;2,3,1;3,-4,1;4,-2,1;-5,-1,1;-4,0,1","52,90,114,114,53,89,106,71",0.0,30.787204112627432,689,0.04468389566419076
950,"-4,0,1;-3,-2,1;1,0,1;-1,0,1;1,-1,1;-1,0,1;1,-2,1;3,-1,1","61,52,72,108,95,97,89,73",0.0,22.24483498974493,647,0.03438150693932756
951,"3,-1,1;-3,0,1;1,-2,1;-3,-1,1;-2,0,1;0,0,1;0,0,1;1,-2,1","50,64,70,85,56,88,104,103",0.0,23.490563310956723,620,0.03788800534025278
952,"1,-2,1;-1,-1,1;-1,0,1;0,-2,1;-2,1,1;0,2,1;-2,-4,1;1,1,1","108,58,72,55,105,79,115,64",0.0,25.70533040064521,656,0.039184954879032334
953,"1,1,1;-2,-1,1;0,0,1;0,-1,1;-2,-1,1;0,-1,1;0,0,1;-2,1,1;-1,3,1","58,86,70,57,57,91,62,95,111",0.0,17.727968770336453,687,0.025804903595831808
954,"-1,3,1;-1,4,1;1,5,1;3,-5,1;-5,2,1;2,4,1;-3,4,1","74,96,112,100,55,105,113",0.0,39.50664036686891,655,0.06031548147613574
955,"-3,4,1;0,4,1;2,5,1;-3,5,1;0,-5,1;-2,2,1;0,-3,1;-1,0,1","62,70,99,73,63,108,116,63",0.0,41.503926842993735,654,0.06346166183943996
956,"-1,0,1;-1,2,1;1,-2,1;2,0,1;4,1,1;4,2,1;5,2,1;-5,-3,1","81,71,50,95,66,67,107,93",0.0,25.12461179749811,630,0.03988033618650493
957,"-5,-3,1;3,1,1;4,-1,1;-5,0,1;-3,-1,1;2,-1,1;4,-1,1","84,115,97,99,107,65,76",0.0,35.302744897981455,643,0.05490318024569433
958,"4,-1,1;5,0,1;-5,2,1;3,3,1;5,-5,1;5,3,1;5,-3,1","55,114,106,115,89,64,84",0.0,46.0438272147102,627,0.0734351311239397
959,"5,-3,1;-5,1,1;-4,-3,1;-1,-2,1;0,0,1;0,0,1;0,0,1","115,118,81,71,111,83,58",0.0,26.122732772400138,637,0.041008999642700376
960,"0,0,1;1,2,1;-1,4,1;0,-5,1;-2,-4,1;0,3,1;0,-4,1","81,60,95,97,109,102,51",0.0,30.636058107163706,595,0.051489173289350765
961,"0,-4,1;-2,-3,1;0,-1,1;2,1,1;4,-1,1;5,0,1;5,0,1;5,0,1","54,103,68,102,114,99,56,51",0.0,16.135562914111453,647,0.02493904623510271
962,"5,0,1;-5,-2,1;3,0,1;-3,-2,1;-2,-1,1;1,-1,1;-3,-1,1","94,88,84,77,114,99,114",0.0,38.183019161130744,670,0.056989580837508574
963,"-3,-1,1;0,0,1;1,-1,1;-2,0,1;0,2,1;1,3,1;1,4,1;-2,5,1","96,104,93,58,97,67,65,64",0.0,19.305964890165896,644,0.02997820635118928
964,"-2,5,1;0,5,1;-1,-5,1;0,4,1;-2,5,1;0,5,1;-1,-5,1","100,104,101,109,91,83,53",0.0,40.77636916501349,641,0.06361368044463883
965,"-1,-5,1;-1,-4,1;1,-3,1;-3,0,1;2,-1,1;-3,-1,1","108,109,112,88,84,100",0.0,23.43410700468536,601,0.03899185857684752
966,"-3,-1,1;-1,0,1;-1,2,1;0,2,1;0,-4,1;2,2,1;2,4,1","89,103,109,61,91,78,83",0.0,22.722900958004928,614,0.03700798201629467
967,"2,4,1;-4,5,1;-3,5,1;2,5,1;-2,5,1;0,5,1;-2,-5,1;0,3,1","99,52,65,112,67,90,67,104",0.0,40.99914876371869,656,0.06249870238371752
968,"0,3,1;2,-5,1;-4,4,1;3,5,1;-5,5,1;-3,5,1;0,-5,1;1,-4,1","68,95,65,119,56,61,70,95",0.0,50.988452960776414,629,0.08106272330807061
969,"1,-4,1;2,2,1;4,-3,1;4,1,1;5,3,1;5,5,1;5,-5,1","57,110,116,111,95,87,78",0.0,33.827100940550174,654,0.051723395933562955
970,"5,-5,1;-5,3,1;-4,5,1;1,5,1;2,5,1;2,5,1;-3,5,1","75,96,62,108,106,74,118",0.0,33.11338426423096,639,0.05182063265137865
971,"-3,5,1;-1,-5,1;0,-3,1;1,2,1;1,4,1;2,5,1;-2,5,1","56,82,113,88,106,115,81",0.0,30.77829197549654,641,0.04801605612401956
972,"-2,5,1;0,5,1;1,-5,1;-3,-4,1;-2,2,1;1,3,1;3,-3,1","94,99,116,89,64,72,97",0.0,37.12774156467641,631,0.058839527043861195
973,"3,-3,1;-4,-2,1;-2,0,1;0,1,1;0,1,1;1,-1,1;3,0,1;3,2,1","76,81,75,62,109,69,60,106",0.0,22.850339556230317,638,0.03581557924174031
974,"3,2,1;-5,-2,1;3,0,1;4,2,1;-5,-3,1;3,0,1;-5,0,1","118,83,58,110,112,112,92",0.0,49.871736300502796,685,0.07280545445328876
975,"-5,0,1;-3,-2,1;0,-1,1;0,0,1;1,-2,1;3,-1,1;4,1,1","93,117,81,62,108,86,109",0.0,18.69890871741394,656,0.02850443402044808
976,"4,1,1;-5,3,1;-3,4,1;2,-4,1;4,1,1;5,3,1;5,-4,1;-5,-1,1","68,114,66,96,66,100,98,61",0.0,50.07423848601179,669,0.07484938488193092
977,"-5,-1,1;3,0,1;4,2,1;4,4,1;-5,5,1;-3,5,1;2,-5,1;4,4,1","75,77,78,92,63,118,95,54",0.0,48.85261472232037,652,0.0749273231937429
978,"4,4,1;-5,5,1;4,5,1;-5,5,1;-2,5,1;-1,-5,1;-1,3,1;0,-4,1","66,63,81,53,108,79,79,77",0.0,60.83318282061616,606,0.10038479013302996
979,"0,-4,1;0,3,1;2,4,1;3,-5,1;3,-2,1;-4,0,1;-1,-2,1","107,102,80,89,97,106,67",0.0,36.177114280381716,648,0.05582888006231746
980,"-1,-2,1;0,1,1;1,-3,1;-2,-2,1;0,0,1;1,2,1;-2,-3,1;0,-1,1","115,93,78,83,96,99,60,56",0.0,26.40760304529168,680,0.03883471036072306
981,"0,-1,1;2,0,1;-2,0,1;0,-1,1;1,1,1;1,2,1;3,2,1","106,97,99,81,79,96,75",0.0,14.70820393249937,633,0.023235709214059035
982,"3,2,1;3,3,1;-3,4,1;0,5,1;-1,-5,1;0,-2,1;1,1,1;-3,-1,1","101,52,103,70,68,95,110,78",0.0,34.69715836238782,677,0.05125134174651081
983,"-3,-1,1;0,1,1;2,2,1;-4,4,1;1,5,1;-1,-5,1;-1,2,1;0,2,1","81,110,54,70,87,93,68,72",0.0,38.625510774247275,635,0.06082757602243665
984,"0,2,1;0,4,1;-2,5,1;0,5,1;-2,5,1;-1,-5,1;0,3,1;-2,4,1;0,-5,1","60,60,55,116,57,105,96,57,85",0.0,39.80381378171191,691,0.057603203736196686
985,"0,-5,1;1,-2,1;-2,0,1;1,0,1;-3,1,1;0,-3,1;0,-1,1;2,0,1","111,62,71,63,119,66,64,111",0.0,28.12700253874982,667,0.042169419098575446
986,"2,0,1;2,2,1;-3,4,1;1,4,1;3,-5,1;-4,4,1;-3,-4,1;-1,1,1","85,73,108,86,100,62,69,61",0.0,47.45388607085182,644,0.07368615849511152
987,"-1,1,1;1,-1,1;3,1,1;-4,2,1;-1,2,1;0,3,1;2,4,1;-2,4,1","52,63,108,102,94,116,63,59",0.0,24.792417163603837,657,0.037735794769564436
988,"-2,4,1;-1,5,1;-1,-5,1;-1,-3,1;0,2,1;2,-3,1;3,-1,1;-5,0,1;-2,-2,1","52,61,116,86,78,56,111,63,55",0.0,42.27441083936229,678,0.06235163840613907
989,"-2,-2,1;1,0,1;2,0,1;3,0,1;-4,2,1;3,-4,1","63,87,108,116,115,111",0.0,24.933632746783584,600,0.04155605457797264
990,"3,-4,1;-4,-2,1;2,0,1;-4,-2,1;2,0,1;-2,1,1;0,1,1;-1,-2,1","80,96,108,54,62,76,110,99",0.0,40.53915913607683,685,0.05918125421325085
991,"-1,-2,1;0,-1,1;2,0,1;-3,-1,1;2,1,1;-4,-2,1;2,0,1;2,-1,1","78,77,115,72,64,73,72,63",0.0,30.403293090936092,614,0.049516763991752595
992,"2,-1,1;3,0,1;3,2,1;3,3,1;4,3,1;-5,4,1;-3,-5,1;1,-2,1;3,-1,1","70,51,53,83,75,92,96,74,51",0.0,33.16127911280298,645,0.05141283583380307
993,"3,-1,1;-5,-1,1;-4,-1,1;3,1,1;5,3,1;5,5,1;5,5,1","73,103,118,86,69,85,89",0.0,24.27081467419509,623,0.038957968979446374
994,"5,5,1;-5,-5,1;2,-3,1;2,2,1;3,-3,1;-5,0,1","114,107,108,71,117,76",0.0,47.13633658378726,593,0.07948792004011343
995,"-5,0,1;-4,0,1;3,1,1;-3,3,1;0,-3,1;1,1,1;-2,1,1","57,108,81,112,84,73,113",0.0,33.226932690319266,628,0.05290912848776953
996,"-2,1,1;0,-3,1;-2,-2,1;0,0,1;-2,1,1;0,-3,1;-1,0,1","106,73,97,86,56,115,67",0.0,21.643180627413095,600,0.03607196771235516
997,"-1,0,1;-1,0,1;0,-1,1;1,0,1;1,0,1;-2,0,1;0,1,1;-1,2,1","58,113,112,54,62,93,80,90",0.0,10.478708664619075,662,0.015828865052294677
998,"-1,2,1;0,2,1;0,-4,1;-2,-3,1;0,1,1;1,3,1;1,-5,1;1,-4,1","60,86,50,81,64,93,111,110",0.0,27.18033988749895,655,0.041496702118319004
999,"1,-4,1;3,-1,1;3,0,1;4,-1,1;-5,0,1;2,0,1;-3,-1,1;0,-1,1;0,0,1","76,52,61,116,79,87,60,68,95",0.0,35.297275115184945,694,0.05086062696712528
1000,"0,0,1;0,2,1;-1,2,1;0,-2,1;2,-1,1;4,0,1;-5,2,1;-4,-2,1","61,86,61,70,96,75,111,110",0.0,24.93789166352779,670,0.03722073382616088
1001,"-4,-2,1;-3,0,1;1,-1,1;3,0,1;3,1,1;-3,-2,1;-2,0,1;1,-1,1","89,118,53,73,82,93,89,93",0.0,26.173927105784358,690,0.03793322768954255
1002,"1,-1,1;-1,1,1;0,-1,1;-1,0,1;-1,0,1;0,2,1;-2,3,1;1,5,1","94,53,72,107,53,55,77,117",0.0,15.970609457455739,628,0.02543090677938812
1003,"1,5,1;-3,5,1;0,5,1;2,5,1;4,-5,1;4,-4,1;4,2,1;-5,4,1","65,79,52,105,103,90,103,92",0.0,40.516602998071235,689,0.05880493903929062
1004,"-5,4,1;-4,-4,1;-2,-2,1;0,1,1;2,2,1;-4,-4,1;3,3,1;-4,-5,1","81,90,70,78,80,56,91,107",0.0,52.15035048702626,653,0.0798627113124445
1005,"-4,-5,1;-3,4,1;0,5,1;2,-5,1;4,-2,1;4,0,1;4,1,1;5,-1,1","58,90,111,59,69,80,105,106",0.0,37.660445315888,678,0.0555463795219587
1006,"5,-1,1;5,1,1;-5,-3,1;-4,2,1;2,4,1;-4,4,1;-3,4,1","117,69,83,66,108,118,87",0.0,36.29292396179133,648,0.056007598706468105
1007,"-3,4,1;0,5,1;1,-5,1;1,4,1;-3,-5,1;-2,-4,1;0,-2,1;0,0,1","61,58,108,86,80,99,53,118",0.0,43.30365177020466,663,0.06531470855234489
1008,"0,0,1;2,2,1;4,-3,1;-5,0,1;2,-2,1;-2,1,1;0,3,1;0,3,1","105,61,114,85,58,71,109,80",0.0,32.80896192641254,683,0.04803654747644589
1009,"0,3,1;2,-4,1;-4,1,1;-3,1,1;0,1,1;1,2,1;-3,3,1;0,3,1","75,51,102,66,70,85,108,106",0.0,30.62767875317793,663,0.04619559389619597
1010,"0,3,1;2,4,1;-3,-5,1;2,-2,1;-3,0,1;1,-1,1;-2,0,1;0,-1,1;0,0,1","81,115,79,70,67,72,55,59,83",0.0,37.26926608375243,681,0.05472726297173631
1011,"0,0,1;1,-2,1;1,0,1;1,-2,1;-3,0,1;0,0,1;0,0,1","59,114,106,95,94,112,105",0.0,13.70820393249937,685,0.0200119765437947
1012,"0,0,1;0,-2,1;1,1,1;2,1,1;-4,3,1;-3,3,1;0,3,1","98,105,94,67,81,80,119",0.0,16.486832980505138,644,0.025600672329976922
1013,"0,3,1;1,3,1;1,-5,1;-1,-3,1;0,-2,1;0,1,1;0,-2,1;1,0,1;-2,-1,1","82,96,54,87,61,67,93,83,70",0.0,27.640986324787452,693,0.03988598315265145
1014,"-2,-1,1;0,1,1;0,1,1;0,-3,1;0,2,1;1,-4,1;-3,-3,1;0,0,1","70,110,73,71,65,67,104,95",0.0,28.513003945281145,655,0.04353130373325366
1015,"0,0,1;-2,0,1;0,0,1;-2,-2,1;0,1,1;0,2,1;0,-4,1;-2,-2,1;0,0,1;0,-2,1","63,59,55,86,56,69,77,74,50,73",0.0,25.090832649702563,662,0.03790155989381052
1016,"0,-2,1;-1,-1,1;0,0,1;1,2,1;2,-2,1;-4,0,1;3,-1,1;5,1,1","118,82,64,88,50,87,87,79",0.0,27.411650984812066,655,0.041849848831774145
1017,"5,1,1;-5,-2,1;2,0,1;-3,1,1;2,2,1;-2,-3,1;0,1,1;-2,-2,1;0,-1,1;-1,1,1","51,85,64,84,56,64,51,64,60,77",0.0,51.97042236186542,656,0.07922320481991679
1018,"-1,1,1;0,3,1;-2,-4,1;0,-1,1;-2,1,1;0,2,1;1,-3,1;1,-2,1;2,0,1","53,58,87,80,116,83,60,94,58",0.0,27.935525297955945,689,0.04054502946002314
1019,"2,0,1;4,-1,1;5,0,1;5,-2,1;-5,0,1;3,1,1;4,-2,1;-5,-1,1","99,74,100,93,80,67,80,94",0.0,38.128241113662796,687,0.05549962316399242
1020,"-5,-1,1;-3,-1,1;-2,1,1;0,-1,1;-2,0,1;0,0,1;-2,-2,1","113,101,67,97,106,91,97",0.0,19.228009718084746,672,0.028613109699530872
1021,"-2,-2,1;0,-1,1;-2,1,1;0,-3,1;0,0,1;-1,-2,1;-1,0,1;1,0,1","111,58,114,118,65,59,79,60",0.0,21.60112615949154,664,0.03253181650525834
1022,"1,0,1;3,2,1;3,-2,1;3,0,1;-5,1,1;3,-3,1;5,0,1","68,118,113,99,101,82,54",0.0,30.440508058507888,635,0.047937807966154156
1023,"5,0,1;5,2,1;5,4,1;-5,5,1;-3,5,1;2,5,1;3,5,1","117,95,101,107,78,114,50",0.0,27.04987562112089,662,0.04086083930682914
1024,"3,5,1;3,5,1;5,5,1;5,5,1;-5,-5,1;4,-3,1;5,-1,1;-5,0,1","78,57,75,90,113,87,108,68",0.0,43.47857557448982,676,0.06431741948889026
1025,"-5,0,1;2,-2,1;4,-1,1;-5,1,1;-4,-3,1;1,1,1;1,-3,1;3,0,1;-3,0,1","62,52,79,82,69,83,61,83,60",0.0,47.86750346258769,631,0.07585975192169206
1026,"-3,0,1;1,2,1;-2,4,1;-1,-5,1;0,-4,1;0,2,1;1,4,1","96,82,117,70,98,67,73",0.0,29.78335390847387,603,0.049391963363969935
1027,"1,4,1;-2,4,1;1,5,1;3,5,1;4,-5,1;-5,3,1;3,-4,1;-4,1,1","100,91,58,59,107,106,82,70",0.0,53.60932456547651,673,0.07965724303934103
1028,"-4,1,1;1,-3,1;3,-1,1;3,-1,1;-4,0,1;-2,-2,1;0,0,1","93,119,109,68,77,110,96",0.0,26.08257904915456,672,0.038813361680289524
1029,"0,0,1;0,-2,1;1,-1,1;-1,0,1;0,-1,1;2,0,1;-2,0,1;0,1,1","83,70,93,89,59,50,51,113",0.0,15.53663105724556,608,0.025553669502048616
1030,"0,1,1;2,1,1;2,-1,1;4,-1,1;5,-1,1;5,0,1;-5,2,1;-3,4,1;0,4,1","107,56,66,65,57,119,87,79,54",0.0,25.02646615193176,690,0.0362702407999011
1031,"0,4,1;2,-5,1;4,4,1;-5,-5,1;4,-4,1;-5,3,1;2,5,1","88,56,112,82,96,118,83",0.0,62.90426025435294,635,0.09906182717220936
1032,"2,5,1;2,5,1;4,-5,1;-5,2,1;3,-2,1;-5,0,1;-2,-1,1;-1,-1,1","89,78,79,75,72,90,103,83",0.0,48.337718906714315,669,0.07225369044351916
1033,"-1,-1,1;0,0,1;1,0,1;-1,-1,1;0,0,1;1,-1,1;1,1,1;2,2,1","94,104,67,102,103,69,80,51",0.0,12.307135789365265,670,0.018368859387112337
1034,"2,2,1;-3,-4,1;0,-2,1;-1,1,1;1,3,1;-2,-3,1;0,0,1","95,94,119,109,77,92,82",0.0,30.54868806899476,668,0.04573156896556102
1035,"0,0,1;0,-2,1;-2,0,1;-1,2,1;0,2,1;-2,3,1;0,4,1","99,99,75,60,76,112,116",0.0,12.53663105724556,637,0.01968073949332113
1036,"0,4,1;0,-5,1;2,4,1;3,-5,1;4,4,1;5,-4,1;5,3,1;5,3,1","84,81,69,67,70,84,87,102",0.0,55.39257248186627,644,0.08601331130724575
1037,"5,3,1;5,4,1;5,-5,1;5,3,1;5,-4,1;5,1,1;5,-3,1","98,100,55,79,117,108,103",0.0,39.8309518948453,660,0.060349927113401966
1038,"5,-3,1;5,-2,1;5,0,1;-5,-1,1;-3,0,1;2,2,1;-2,-2,1;0,1,1","51,115,95,80,69,51,74,69",0.0,35.764465825556854,604,0.05921269176416698
1039,"0,1,1;0,-1,1;1,-1,1;-1,0,1;1,2,1;-1,3,1;0,-3,1","111,87,102,100,86,113,83",0.0,17.38332561004399,682,0.025488747228803503
1040,"0,-3,1;0,0,1;1,0,1;-1,0,1;0,2,1;0,-3,1;0,1,1;-2,-1,1;0,0,1","51,97,72,86,61,69,53,94,89",0.0,25.30056307974577,672,0.037649647440097876
1041,"0,0,1;1,-2,1;1,-1,1;2,1,1;-2,2,1;0,-3,1;1,0,1","81,85,114,105,99,69,117",0.0,18.142684047920124,670,0.02707863290734347
1042,"1,0,1;-2,0,1;0,-1,1;2,0,1;-2,1,1;0,-1,1;2,-1,1","118,81,68,50,119,107,76",0.0,17.423668705363433,619,0.02814809160801847
1043,"2,-1,1;3,1,1;-3,1,1;0,3,1;1,5,1;3,-5,1;-4,2,1;-3,-3,1","73,93,89,82,81,99,104,72",0.0,41.51030868535338,693,0.05989943533240026
1044,"-3,-3,1;0,-2,1;-2,0,1;0,0,1;2,1,1;2,3,1;2,-3,1;-4,0,1","85,95,95,84,93,117,66,58",0.0,29.177617382033013,693,0.042103343985617624
1045,"-4,0,1;2,0,1;-2,1,1;1,-1,1;-2,0,1;0,-2,1;0,1,1","119,55,92,69,89,110,71",0.0,26.71936168599622,605,0.04416423419172929
1046,"0,1,1;0,2,1;-1,3,1;0,-4,1;-1,2,1;0,-3,1;0,0,1;1,0,1","111,67,70,70,108,80,97,71",0.0,25.667063418129572,674,0.03808169646606761
1047,"1,0,1;-2,1,1;0,1,1;-2,3,1;-1,3,1;1,-5,1;2,2,1;-4,4,1","107,76,77,93,53,109,84,79",0.0,31.632539168352128,678,0.04665566249019488
1048,"-4,4,1;2,5,1;2,5,1;3,-5,1;4,3,1;-5,3,1;4,3,1","80,102,111,68,78,114,116",0.0,47.85175014921004,669,0.07152727974470859
1049,"4,3,1;5,5,1;-5,-5,1;-4,-3,1;3,1,1;-4,-3,1;-2,0,1;1,-1,1;3,1,1","55,71,50,65,89,61,69,73,105",0.0,49.33504313570619,638,0.07732765381772129
1050,"3,1,1;-5,-2,1;-3,0,1;0,2,1;2,-4,1;2,2,1;2,-2,1;2,0,1;-2,-2,1","86,62,61,63,90,90,76,75,77",0.0,40.936951081032426,680,0.0602013986485771
1051,"-2,-2,1;0,0,1;-2,2,1;0,-3,1;2,-1,1;3,0,1;-4,1,1;3,-3,1","100,72,61,63,69,76,72,116",0.0,33.246412428656384,629,0.05285598160358726
1052,"3,-3,1;4,2,1;5,3,1;-5,5,1;3,-5,1;-3,3,1;2,5,1","93,85,80,89,116,99,112",0.0,49.14532607227093,674,0.07291591405381444
1053,"2,5,1;-2,-5,1;0,-4,1;0,-3,1;-2,0,1;0,-1,1;1,-1,1;-2,0,1;-1,0,1","67,94,84,61,59,51,81,71,61",0.0,30.395459312035456,629,0.04832346472501662
1054,"-1,0,1;0,2,1;0,2,1;0,2,1;2,4,1;3,5,1;4,-5,1;4,-4,1","111,92,55,91,98,54,57,59",0.0,18.528584285739964,617,0.03003012039828195
1055,"4,-4,1;-5,-2,1;2,0,1;-2,-1,1;0,0,1;1,2,1;-2,-2,1;0,-1,1","84,91,71,83,96,109,61,87",0.0,37.98781815418282,682,0.05570061312930032
1056,"0,-1,1;2,-1,1;-2,0,1;0,0,1;1,-2,1;1,0,1;-2,-2,1","71,97,103,107,71,100,90",0.0,16.96472487858144,639,0.02654886522469709
1057,"-2,-2,1;0,0,1;-1,2,1;0,3,1;1,-5,1;-3,-4,1;1,-2,1","107,110,119,58,57,92,78",0.0,25.964635118281056,621,0.04181100663169252
1058,"1,-2,1;2,0,1;-2,0,1;0,2,1;-1,2,1;0,-2,1;-1,-1,1","110,109,105,66,89,57,110",0.0,17.837882267736525,646,0.02761282084788936
1059,"-1,-1,1;0,1,1;2,3,1;3,-4,1;-4,-1,1;-2,1,1","114,84,110,119,103,112",0.0,23.993976707094653,642,0.0373737954939169
1060,"-2,1,1;1,-3,1;-3,2,1;-2,2,1;0,-4,1;-1,-1,1;-1,1,1;0,-3,1","61,113,110,112,81,56,108,55",0.0,30.249130821055438,696,0.04346139485783827
